outcode,Latitude,Longitude
G33,55.873648421,-4.165906951
G34,55.8680357173913,-4.11172845217391
G40,55.8483692637075,-4.22341420104438
G42,55.8323716912651,-4.2577699819277
G45,55.8050337465278,-4.23273475347222
G46,55.8035489294965,-4.30770384028776
G5,55.8483335457413,-4.25350778233438
G52,55.8479285235668,-4.35041899490447
G61,55.918876414573,-4.33157111809045
G63,56.0426353307888,-4.36548469974555
G65,55.9733237952128,-4.05808867021276
G66,55.9408943271186,-4.15501121440678
G67,55.9468976477988,-3.98696233962265
G68,55.952803705298,-4.01555013907285
G70,55.9485116666667,-3.990854
G71,55.8217801887456,-4.07407529308323
G73,55.8198096411111,-4.20713368777778
G74,55.7686238677595,-4.17452395081968
G79,55.771,-4.223062
G82,55.9517060012953,-4.57435214896374
G84,56.0139354310149,-4.75527129874573
GL10,51.7437290517647,-2.28531839058823
GL11,51.6895692397959,-2.35735881462585
GL12,51.6248851550562,-2.3869137752809
GL14,51.8173703717729,-2.47983185886403
GL17,51.8582657390572,-2.5086533989899
GL18,51.941862884106,-2.41527508609272
GL2,51.8437358804348,-2.27054750698758
GL5,51.7384263634736,-2.22086216830797
GL50,51.9006414230351,-2.0818424542519
GL54,51.8971703432202,-1.86059073940678
GL55,52.0613761123596,-1.7697818164794
GL56,51.989204690678,-1.70503959745763
GL6,51.7353205744681,-2.19498457909343
GL7,51.7118353692109,-1.90050621917809
GL8,51.6423017064516,-2.1722488
GU10,51.1965323067941,-0.797508180467092
GU16,51.3100864010792,-0.727977503597123
GU17,51.3296813546099,-0.788199407801419
GU19,51.3601558481013,-0.691998284810126
GU2,51.2456604470247,-0.593761921625544
GU21,51.3210046075314,-0.579536943096234
GU25,51.4011858399999,-0.571811248888889
GU27,51.0816940310561,-0.721949285714285
GU29,50.9840217428571,-0.747599302380952
GU30,51.0751235575539,-0.804315215827337
GU33,51.0508722371429,-0.891064951428571
GU34,51.1394140546077,-0.985298379692836
GU46,51.3384982132132,-0.831505942942943
GU5,51.2017495148515,-0.5134341509901
GU52,51.265196470437,-0.83882688688946
GU6,51.1412463864542,-0.483542563745019
GU7,51.1896668819874,-0.611767243478259
GU8,51.1492338717155,-0.643622918083462
GU95,51.326293,-0.763057
HA0,51.5514399860627,-0.305693238095238
HA1,51.5802121121399,-0.337577064814813
HA2,51.5742838932136,-0.359158311377245
HA3,51.593272103085,-0.321420971407073
HA4,51.5704215729957,-0.410882043881857
HA6,51.611532264075,-0.422193849865951
HA8,51.6114436087543,-0.274077524579125
HA9,51.5606557864293,-0.286818497219133
HD1,53.6472027311112,-1.78840339
HD2,53.6687449099837,-1.77652422258593
HD3,53.6532340189228,-1.83164122998545
HD6,53.7024073872612,-1.78406393757962
HD8,53.5995422125814,-1.67477859978308
HG1,54.0001840284311,-1.53454398823531
HG2,53.9862818820376,-1.52817083780161
HG3,54.03091758927,-1.61879980650835
HG4,54.1567583415385,-1.56727562871795
HP10,51.608993504363,-0.700545907504363
HP14,51.6514109870609,-0.835087887245841
HP15,51.6569635419501,-0.713663210884353
HP16,51.7023419948585,-0.719002868894602
HP17,51.7763459305994,-0.87796172555205
HP18,51.815133545977,-0.995060316091955
HP19,51.8234001295337,-0.828038872193438
HP20,51.8194800495413,-0.805212631192662
HP27,51.7197216264237,-0.832049986332574
HP5,51.7129321555252,-0.609278009549795
HP7,51.6647252382272,-0.609881407202216
HR2,52.0099399524187,-2.78509375812847
HR4,52.0895317452934,-2.77037162458472
HR9,51.9081528933823,-2.58201176715686
HS5,57.7653249166667,-7.01006825
HS7,57.4457928095238,-7.33928269047619
HU10,53.7503734070981,-0.441373054279749
HU11,53.826690297561,-0.224024751219512
HU13,53.7250644509285,-0.436483559681698
HU14,53.7279637826087,-0.497888859903381
HU16,53.7814502793427,-0.421406100938967
HU18,53.909802864,-0.16885386
HU19,53.7231819470899,0.0345261957671958
HU5,53.7598575143651,-0.376498425393882
HU7,53.7894238203957,-0.327321108066971
HX1,53.7211738148934,-1.87075918510637
HX2,53.7382177676121,-1.90625554071363
HX3,53.7267176898281,-1.8450371969914
HX4,53.6776402558686,-1.88263968309859
HX6,53.6972653505155,-1.92700990206186
IG10,51.6485424900662,0.0650446503311258
IG5,51.5898328438819,0.0639246244725738
IG7,51.6141602202643,0.0925265748898679
IG8,51.6072559304245,0.032694329009434
IP1,52.0658117241377,1.14046264999999
IP15,52.1571769813665,1.59529941614907
IP16,52.2044297269624,1.58413034812287
IP17,52.230492769341,1.50178844269341
IP18,52.3303800283688,1.67085532978723
IP2,52.0453707924791,1.13377407938719
IP21,52.3647879940239,1.23531295418327
IP22,52.3758453488944,1.05104535257985
IP23,52.3081366470588,1.12111542810457
IP25,52.5825232712177,0.835914169741698
IP26,52.5071158083067,0.575653073482428
IP28,52.3298853135484,0.534554778064516
IP3,52.0417288658699,1.18649110756972
IP31,52.2911986840621,0.829262698166431
IP32,52.2539289358975,0.718972743589744
IP33,52.2426183418574,0.706751437415882
IP6,52.1319256346968,1.11182522425952
IP8,52.0631159086758,1.0801796826484
IP9,51.9900667809111,1.14747903470716
IV10,57.5849430945946,-4.12738989189189
IV13,57.3432142352941,-4.02345535294118
IV15,57.5990876069652,-4.43164023383084
IV16,57.6619482631579,-4.34153959649123
IV17,57.69912995625,-4.261087175
IV19,57.8039835948718,-4.06274835897435
IV20,57.787875559322,-3.90405666101695
IV21,57.72436536,-5.72124712
IV24,57.8915615909091,-4.35573402272727
IV25,57.8896911171875,-4.04224678125
IV30,57.6534896606966,-3.32717054527363
IV31,57.7169885568627,-3.29098527058824
IV42,57.2389764285714,-5.830841
IV43,57.1554286,-5.810696
IV46,57.1115845,-5.983613
IV47,57.2950512777778,-6.34377661111111
IV48,57.312984,-6.110425
IV5,57.4679262571429,-4.41194891428571
IV52,57.3365131578948,-5.65306884210526
IV53,57.3441701818182,-5.55465554545455
IV55,57.4564403571428,-6.60992680357143
IV56,57.3702762,-6.44041726666667
IV7,57.5841761188811,-4.38515383216783
IV8,57.55392,-4.26603176666667
IV9,57.5690105652174,-4.17856873913043
KA1,55.5954916358209,-4.49616195522389
KA11,55.6177942905263,-4.62708270736842
KA13,55.6555915933333,-4.70024622888889
KA15,55.748203508547,-4.6266556025641
KA16,55.6074772347826,-4.32843553913043
KA17,55.6106253475177,-4.27904677304965
KA19,55.3460847987221,-4.66817522683706
KA2,55.5957124355556,-4.56605768888889
KA21,55.6419973494318,-4.78444103977273
KA23,55.6929935706522,-4.85694152173913
KA24,55.7095192079646,-4.7159058539823
KA27,55.5383243421053,-5.17358513157895
KA29,55.7563359836066,-4.85406229508197
KA3,55.6447736829919,-4.49657158236866
KA30,55.797261140884,-4.8633857403315
KA4,55.5990950361446,-4.38154043373494
KA5,55.5098965599022,-4.38706926894866
KA7,55.4480677370692,-4.63012862607756
KT1,51.4073904451609,-0.297940655483869
KT12,51.3772703669636,-0.408533204747773
KT14,51.3388542393365,-0.487879277251184
KT15,51.3637126725784,-0.495769114597544
KT17,51.3411720543766,-0.250674270557029
KT18,51.3162947554672,-0.263312894632207
KT20,51.2863119132353,-0.231370919117647
KT21,51.3112802959182,-0.303155632653061
KT3,51.3995945119799,-0.257414196721312
KT6,51.3877806103723,-0.302296063829787
KT8,51.4016746438053,-0.363608205752212
KT9,51.3641718147268,-0.303048650831354
KW10,57.9744809,-3.97812061666667
KW12,58.5064196734694,-3.49242744897959
KW13,58.456939,-3.897013
KW14,58.5885438091106,-3.55460427331888
KW17,59.0378434166667,-3.00398166203704
KW6,58.2500157058824,-3.44421017647059
KW8,58.1151797435897,-3.66482787179487
KW9,58.0137075492958,-3.85857754929578
KY1,56.1281352926829,-3.13837396534018
KY10,56.23089484,-2.70008494133333
KY15,56.2992722331536,-3.05448636522911
KY16,56.342363978626,-2.82167356793893
KY2,56.123698835,-3.18431636
KY3,56.0635065813954,-3.23130511337209
KY4,56.1146674585062,-3.36265530912863
KY5,56.1451575503212,-3.29475612205568
KY7,56.1976247427125,-3.15759686945501
L15,53.3975185338809,-2.92064619507187
L17,53.3777961594203,-2.94070081780538
L25,53.3786113969555,-2.86370272716628
L26,53.3646851974921,-2.83381632601881
CT50,51.075704,1.149148
CT6,51.3643991604814,1.12920110431294
CV1,52.4102120319284,-1.50799509833972
CV11,52.519353928974,-1.45490429763247
CV12,52.4790348065523,-1.4722272574103
CV2,52.4239888659967,-1.46396932914573
CV21,52.375130945279,-1.25378691201717
CV22,52.3595700710306,-1.2761405
CV3,52.3925220185184,-1.48166486265432
CV32,52.2976131721132,-1.53151615795207
CV35,52.2268486237054,-1.59573767433832
CV36,52.063460616,-1.62421382133334
CV37,52.1858445378627,-1.7138310856334
CV4,52.3988505259939,-1.56757450917431
CV47,52.2342618070176,-1.38563502280702
CV6,52.4330453243986,-1.50846074089347
CW1,53.1024916334553,-2.43561195155393
CW10,53.1893420885168,-2.44481968660287
CW11,53.1431433393104,-2.36628813931034
CW12,53.1653061244444,-2.21237867555556
CW2,53.080784985138,-2.44641745647558
CW3,53.0003374358209,-2.40666644179105
CW4,53.2073941168831,-2.34997265909091
CW6,53.1622344205426,-2.66708989341085
DA1,51.4471966466493,0.208217864229765
DA10,51.4448434654088,0.306742150943396
DA11,51.4349431813333,0.351468658666667
DA12,51.4283431572581,0.386644425403224
DA14,51.4251471807693,0.111772534615385
DA18,51.4937992083333,0.138052777777778
DA2,51.4322024011977,0.232442229540918
DA3,51.3847652630138,0.307956323287671
DA6,51.4554450664062,0.13856311328125
DD1,56.4609801231766,-2.97670812317665
DD11,56.5732496984305,-2.59925855829596
DD3,56.4829077334543,-2.98981362012693
DD5,56.4797607200424,-2.85862269883351
DD6,56.4365071773256,-2.92593172093023
DE1,52.9208520082839,-1.47547065798816
DE12,52.7238660039761,-1.55457100397614
DE13,52.8074880918485,-1.69159326636051
DE14,52.8051523615822,-1.64172808757062
DE15,52.7987268195021,-1.60869767842324
DE21,52.9337567446301,-1.43259992044551
DE22,52.9342777411067,-1.4982148201581
DE23,52.901070134357,-1.49619359692898
DE3,52.9094451698113,-1.54148642587601
DE4,53.1278306595745,-1.56501177978724
DE56,53.0217040532609,-1.47561744782609
DE6,52.9939625730182,-1.71779017107093
DE72,52.8945715747126,-1.35976437471264
DE73,52.8471932921109,-1.438957108742
DE75,53.0120091987768,-1.3532425412844
DE99,52.915198,-1.464309
DG10,55.3201090138889,-3.43830076851852
DG11,55.1135953046875,-3.33781331875
DG16,54.9971479352518,-3.06862326618705
DG5,54.9216628190476,-3.8108476952381
DG7,54.9680905260805,-4.0131576199702
DG9,54.878043219603,-5.02259506327543
DH2,54.85945152822,-1.59903610998553
DH3,54.8714388797468,-1.56849233544304
DH4,54.8540507172897,-1.4921106682243
DH8,54.8560032596226,-1.84536560679245
DH99,54.7892085652174,-1.5463262173913
DL1,54.5297828027736,-1.53832047611711
DL10,54.4136451365188,-1.69418918088737
DL11,54.4395955156951,-1.87603197982063
DL12,54.5715321578948,-1.98425949861496
DL14,54.6527316370559,-1.69282172673435
DL17,54.6810265992366,-1.54112879198473
DL3,54.5322151562767,-1.57099091460291
DL5,54.6174432213931,-1.57792374751244
DL6,54.3710859009288,-1.39057811764706
DN1,53.5206772472728,-1.13021828181818
DN12,53.4826710438312,-1.22456229058441
DN16,53.5678303314764,-0.640332967966574
DN17,53.5729462091783,-0.705167184631804
DN2,53.5334640987433,-1.10269393177738
DN20,53.5583002420091,-0.506005764079148
DN22,53.3240947083692,-0.928381260569457
DN3,53.5456049313433,-1.06054395522388
DN31,53.5703606034484,-0.0876659482758623
DN32,53.5623800611941,-0.0702398910447762
DN33,53.5396582962227,-0.0988097574552684
DN35,53.5548290981819,-0.0368868096969696
DN36,53.5108358736654,-0.038654421708185
DN37,53.5404125651491,-0.138198441130298
DN4,53.5054208147554,-1.12186375300722
DN40,53.6210896695096,-0.226309554371002
DN55,53.512942,-1.125723
DN6,53.5976181828221,-1.17804156441718
DT1,50.7117080013909,-2.4431420069541
DT10,50.9373421812081,-2.3341288590604
DT11,50.8616232886598,-2.18268167478913
DT2,50.7493415609091,-2.45197880818182
DT3,50.6424226291079,-2.46820278247261
DT4,50.609516739726,-2.46499114481409
DT6,50.7389295848304,-2.77544823253493
DT8,50.8195177826087,-2.7586347173913
DY1,52.5161189540944,-2.09643770843672
DY11,52.38574204426,-2.2623301922545
DY12,52.3864425553603,-2.33205288752197
DY14,52.3806874504951,-2.46573644719472
DY2,52.4965346811024,-2.08165551574803
DY3,52.5306432512627,-2.13016351262627
DY4,52.5327758532207,-2.05509874023231
DY6,52.4983764093333,-2.16494329333334
E11,51.5684328093128,0.0133982450110864
E12,51.550737877193,0.0528997944862155
E13,51.527817477352,0.0259961794425087
E15,51.5404841017882,0.00404541127922971
E16,51.5114212703063,0.028048
E1W,51.5077045674157,-0.0592923005617977
E5,51.559091906542,-0.0536633925233645
E7,51.5472414238533,0.0273775926605505
E77,51.513949,-0.069103
E98,51.508026,-0.0643669999999999
EC1A,51.5212009230769,-0.105638897435897
EC1M,51.5214198101852,-0.102826282407407
EC2A,51.523689002451,-0.0879636666666668
EC2M,51.5189356877471,-0.0877591067193676
EC2N,51.5163107866667,-0.0875703866666666
EC2R,51.5167252427185,-0.0927060291262136
EC3N,51.5127643305085,-0.0792583050847458
EC3R,51.5112972653061,-0.0853105612244898
EC4N,51.5142009069767,-0.0936985581395349
L27,53.3877674305556,-2.83874379861111
L35,53.4151743692762,-2.78329214180207
L37,53.5572259925595,-3.06377145833334
L4,53.4378414687898,-2.96110489426751
L40,53.6016648461539,-2.84390403752345
L5,53.4248671462264,-2.9773064740566
L68,53.473071,-2.96069
L69,53.4069455419579,-2.97462413286712
L70,53.4086774444444,-2.97029405555555
L71,53.4373364705883,-2.97460341176471
L72,53.4776080188679,-2.97943852830189
L73,53.406416,-2.975554
L74,53.3930703333333,-2.98828292592593
L8,53.3899823879443,-2.96297700463678
L9,53.4616244891304,-2.95335016149068
LA1,54.0465812442028,-2.79978739275363
LA11,54.2003209694117,-2.92589061411765
LA15,54.1557103255814,-3.17972495736434
LA16,54.1876147943925,-3.20296408411215
LA18,54.2155313993289,-3.27598670469799
LA2,54.0659006991614,-2.67355342767296
LA20,54.2940215340909,-3.20631295454545
LA22,54.422756502551,-2.99003066581633
LA23,54.3718676740443,-2.91334917102616
LA3,54.0501085478142,-2.8792874057377
LA4,54.0702529135638,-2.85277444148936
LA6,54.1755633150686,-2.61247511872146
LA8,54.3240937530612,-2.7609109877551
LA9,54.3258419182797,-2.74362417526882
LD1,52.2605224404762,-3.36650599285714
LD2,52.1414229861111,-3.39490310069444
LD3,51.9600568919226,-3.37172493856655
LD4,52.118060962963,-3.55571433333333
LD6,52.3100078119658,-3.50913877777778
LD8,52.2661052513661,-3.04470521311475
LE1,52.6345628983285,-1.12962369916435
LE12,52.7672043747277,-1.192333221496
LE13,52.7659056898306,-0.886456833898306
LE14,52.7848605622896,-0.897841552188552
LE15,52.6562342895238,-0.701230576190476
LE17,52.4674307218542,-1.17814325827815
LE19,52.5829388679653,-1.21011356060606
LE21,52.632302,-1.124851
LE3,52.6314391471571,-1.17631885340022
LE41,52.654132,-1.121489
LE5,52.6379673960255,-1.08509460113556
LE55,52.74323432,-1.44122084
LE6,52.6613259721116,-1.24066525896415
LE65,52.7483675179855,-1.46928577218225
LE67,52.7160199285177,-1.36104774642588
LE7,52.679930080449,-1.07072744714687
LE8,52.5555114454429,-1.09626229268293
LL11,53.0632735375587,-3.03585101251957
LL13,53.0347758843136,-2.95936291960784
LL14,52.9913067596822,-3.05329747368421
LL15,53.1029284372198,-3.31626395067265
LL16,53.1850986820988,-3.43319797222222
LL22,53.2677908550956,-3.59687585031847
LL26,53.1394618790697,-3.78605550232558
LL27,53.1477708125,-3.82465879166667
LL28,53.2880251573033,-3.76167012134832
LL29,53.2894912220472,-3.70922143149606
LL32,53.2581063392857,-3.84106241785714
LL37,52.6713477209302,-4.06998225581395
LL38,52.6953135744681,-4.05029089361702
LL39,52.7113744210526,-4.01233605263158
LL42,52.7257053202614,-4.05528082352941
LL43,52.7746298214286,-4.09268382142857
LL46,52.8556867444445,-4.10783407777778
LL49,52.9292112608696,-4.1379614589372
LL51,52.97421225,-4.23891540909091
LL54,53.0588238174757,-4.28696896116505
LL55,53.1338286232877,-4.20493155479452
LL57,53.207661021834,-4.11264997379913
LL58,53.2811987628866,-4.09984115463918
LL60,53.215440009434,-4.27238033962264
LL61,53.1952166893617,-4.26412658723404
LL64,53.229046875,-4.51454008928571
LL65,53.3010591476137,-4.57074963485017
LL67,53.4111647666667,-4.4570756
LL68,53.3980653231442,-4.37881560262009
LL70,53.36383395,-4.2880174
LL71,53.3294231785714,-4.37110525
LL73,53.3351479166667,-4.24483083333333
LL74,53.3181051643836,-4.23060832876712
LL75,53.2846832711864,-4.21654737288135
LN1,53.259074866354,-0.588001036342322
LN13,53.2652264830769,0.183500086153846
LN2,53.2553867430939,-0.508250522099448
LN3,53.2428430037175,-0.417858546468402
LN6,53.2018621875913,-0.597652166423358
LN8,53.3747243502304,-0.327138652841782
LS1,53.7973902554626,-1.55298116470588
LS10,53.7623616982658,-1.53259265317919
LS11,53.7764285890835,-1.55732206900103
LS13,53.8107868593927,-1.63520950618673
LS14,53.8280762287737,-1.45793136792453
LS15,53.8059540203644,-1.44531062808146
LS19,53.8599369090908,-1.68448604628099
LS22,53.9315031950355,-1.39557202836879
LS26,53.752796083442,-1.45005298565841
LS27,53.7488734266539,-1.60362172770854
LS28,53.8020452767857,-1.66993348392857
LS3,53.8017407142857,-1.56361752380952
LS5,53.8203019705882,-1.60592811764706
LS6,53.8200333075144,-1.57019366127168
LS7,53.820386884334,-1.53972249194729
LS8,53.8241773151833,-1.51029111099476
LS98,53.7804085,-1.529195
LU1,51.8748021850683,-0.426332334384859
LU2,51.8931065160289,-0.394508063081697
LU3,51.9092878333334,-0.443402686131387
LU6,51.8789136994887,-0.535875069053713
M1,53.477681548583,-2.23631106882591
M11,53.4790257041095,-2.18131521506849
M13,53.4607803772455,-2.21597095209581
M14,53.4480342936803,-2.22560422583643
M17,53.468389055866,-2.32086774860335
M18,53.4614713691757,-2.17106631182796
M2,53.4803608477366,-2.24449522633745
M20,53.4245826655053,-2.23227688066202
M22,53.3860032427265,-2.25986255029094
M25,53.5286092577833,-2.27606125902864
M26,53.5619679816626,-2.33521901466993
M29,53.5085710948905,-2.45854373722627
M31,53.4197202903226,-2.42321485887097
M32,53.4507666798826,-2.30958307929515
M33,53.4210734589856,-2.32611639762054
M34,53.456279008084,-2.11846091996766
M38,53.532143012945,-2.42280010679612
M41,53.4509931708984,-2.36517947851562
M43,53.4838400854701,-2.14931228034188
M44,53.4409659254658,-2.42715898964803
M5,53.4792635987261,-2.28637434819533
M50,53.4767499897435,-2.29238018974359
M60,53.4854944615383,-2.23186219063546
M61,53.4792900000001,-2.244554
M7,53.5055664213333,-2.26209632133333
M90,53.3651627142857,-2.27698403061224
M99,53.4852939285714,-2.23047992857143
ME13,51.3033642588358,0.893894811850311
ME14,51.2805356702604,0.539333408805032
ME15,51.2541309286798,0.532486418057663
ME19,51.2915698751903,0.409053824961948
ME2,51.392174296875,0.482696983258929
ME20,51.3044540321969,0.458771897727273
ME5,51.3489305419616,0.532472270980789
ME6,51.3230160578777,0.436707581993568
ME9,51.3346291212485,0.72234843937575
ME99,51.278324,0.519129
MK1,52.0062647708333,-0.72735615625
MK16,52.0897343835376,-0.722746504378284
MK3,51.9974334069343,-0.753829412408759
MK4,52.0045687682243,-0.781100300934579
MK40,52.1380365767919,-0.473304957906713
MK41,52.1525638326961,-0.448042359464627
MK42,52.1193737604962,-0.474438228053435
MK43,52.1187112167906,-0.559586524973433
MK7,52.0200318053528,-0.691073299270073
MK8,52.0341262877907,-0.803402040697675
ML10,55.6805189804561,-4.06875748208469
ML11,55.6670721245211,-3.78858241475096
ML2,55.7767814043527,-3.91358883963345
ML4,55.8184304554794,-4.02145910445206
ML8,55.7309846181818,-3.84271654343434
N1,51.5378666187205,-0.0974994216401887
N10,51.5947791892926,-0.144873703632887
N11,51.6143409123077,-0.140146107692308
N12,51.6149930095239,-0.177625001360544
N13,51.6186278246269,-0.10389027238806
N14,51.6342633968481,-0.130712820916906
N16,51.5627431968778,-0.0766983165654813
N18,51.6138991316271,-0.0662640237659963
N19,51.5652214616588,-0.130084280125196
N1C,51.5353068888889,-0.126203666666667
N2,51.5900602792792,-0.16917156936937
N3,51.6003929730539,-0.193982663173653
N6,51.5728635067437,-0.14495891522158
N81,51.589976,-0.112367
NE1,54.9725295620438,-1.61184306386861
NE10,54.9472555587044,-1.55394271524966
NE13,55.0451087888563,-1.64666057184751
NE17,54.9134808363636,-1.81762933333333
NE21,54.9577647388889,-1.72111703518518
NE22,55.1352808211382,-1.5864482398374
NE24,55.1223294985134,-1.5223403518335
NE25,55.0510884822805,-1.48807363790447
NE28,54.9997871555782,-1.52067852405322
NE29,55.0119013806999,-1.46582439660658
NE3,55.0103831159901,-1.63517838028169
NE34,54.9720448398849,-1.4223448839885
NE35,54.9513464094488,-1.46095688188976
NE38,54.8940242837424,-1.52577553374233
NE39,54.924173,-1.75992148709677
NE43,54.9482028371041,-1.90554307692308
NE44,54.9427120117647,-1.97829052941177
NE45,54.9765054945055,-2.01509586813187
NE48,55.1314209093024,-2.25828350232558
NE49,54.9672278596491,-2.46091117894737
NE5,54.9961772018868,-1.6889475745283
NE6,54.9775418517442,-1.5656366996124
NE61,55.179304710954,-1.68817135053003
NE62,55.1615337527273,-1.59334497090909
NE66,55.4279912694248,-1.73102749848638
NE71,55.5552816065574,-2.04447206010929
NE8,54.9552850319574,-1.60586448601864
NE85,54.9286626666667,-1.57475133333333
NE88,54.941783,-1.615
NE92,54.941783,-1.615
NG1,52.9547130264551,-1.14791277248677
NG10,52.90048656696,-1.28377389638319
NG14,53.0159362727273,-1.03986217810761
NG15,53.0455063355263,-1.20336749561404
NG18,53.139192375,-1.18442521030405
NG2,52.9354663428782,-1.13225574889868
NG21,53.1408712576687,-1.10385235378323
NG23,53.1164121806897,-0.801134611034483
NG3,52.9690076395582,-1.12799296686747
NG6,52.9981850496084,-1.19233878198433
NG8,52.9646748206388,-1.21347278050778
NG90,52.9263247391304,-1.19153995652174
NN12,52.1308733234043,-0.998281558865249
NN15,52.3836851188631,-0.705499056847545
NN18,52.4785530352941,-0.713880499159664
NN5,52.2465649413333,-0.934078145333334
NN7,52.2112517954545,-0.928920127525253
NP10,51.578354009208,-3.04607470349908
NP12,51.66908025,-3.19822232060185
NP19,51.5890370861056,-2.96382837279843
NP23,51.7853775408515,-3.19738465937859
NP24,51.7189032013889,-3.23845196527778
NP25,51.8032463844798,-2.72384240564374
NP26,51.5905930404041,-2.77882257239057
NP44,51.6510932863036,-3.02789685726073
NP8,51.8609457606383,-3.1504894787234
NR10,52.738618712828,1.24051879883382
NR11,52.8422256717241,1.27303343034483
NR14,52.5639524573171,1.37803540365854
NR16,52.4751008300654,1.05718535947712
NR17,52.5154182204409,0.995001775551102
NR18,52.5706046220931,1.10545775775194
NR22,52.894228015625,0.866388640625
NR23,52.9493003681818,0.857576886363636
NR24,52.85865265,1.0479231
NR25,52.9199047515152,1.08370414747475
NR26,52.9388688169014,1.20892509507042
NR29,52.6936598952802,1.63596828613569
NR31,52.5751608349776,1.7088787632287
NR33,52.4546535592673,1.71718801400862
NR34,52.4387170135135,1.58329007125307
NR35,52.4620981270208,1.43295257274827
NR5,52.6407654536256,1.22964294772344
NR7,52.643826236667,1.33516669333333
NW1,51.5326610797392,-0.142518611334002
NW1W,51.5307859999996,-0.135404
NW2,51.5583501641025,-0.219800704761904
NW26,51.530786,-0.135404
NW3,51.5524863183346,-0.172593363331094
NW4,51.5874341249999,-0.224005622641509
NW8,51.5318396081678,-0.173423939293598
NW9,51.5870547215088,-0.255992533707865
OL10,53.5906492694685,-2.22303617305315
OL14,53.7145619114249,-2.10100057381258
OL15,53.644568404943,-2.1004918973384
OL2,53.5729395964585,-2.10998419757689
OL4,53.5423029758921,-2.07377334908389
OL9,53.5392977746031,-2.14398272804233
OX17,52.073938010145,-1.29003311594203
OX20,51.8568788262548,-1.35950358301158
OX27,51.9379133113207,-1.14996052515723
OX33,51.7584522517731,-1.14017895390071
OX39,51.701171087137,-0.914809514522821
OX44,51.6992417379518,-1.126203
OX5,51.8297892481962,-1.28210865512266
OX7,51.9113416500471,-1.52858903386642
PA11,55.8566063816425,-4.58281217874396
PA13,55.8933004904762,-4.63122264761905
PA15,55.9425830877483,-4.74836614238411
PA18,55.8892778461539,-4.88579356923077
PA19,55.9532084907749,-4.82478767158672
PA2,55.8286905103734,-4.4353425912863
PA20,55.8341317948718,-5.05722386446887
PA22,55.970903875,-5.133864375
PA24,56.1562291538462,-4.90499430769231
PA26,56.259009375,-4.9366445
PA27,56.15494485,-5.08524045
PA30,56.0132864651163,-5.449484
PA31,56.0497579150944,-5.45633136792454
PA32,56.2000048571429,-5.12144033928571
PA34,56.3946964106667,-5.48654749066667
PA35,56.404669975,-5.226915075
PA38,56.5933323870968,-5.33353919354839
PA4,55.8745555026549,-4.39670112566372
PA42,55.6373932586207,-6.1862275
PA43,55.7563180526316,-6.28277886842105
PA44,55.79819665,-6.29255435
PA46,55.8625142,-6.12000973333333
PA47,55.6819684,-6.5040162
PA5,55.830947765812,-4.50957622564103
PA60,55.8663984,-5.92893615
PA61,56.07166,-6.202809125
PA62,56.359241,-5.851491
PA64,56.437761,-5.686162
PA65,56.4674441428571,-5.72662328571429
PA68,56.4349383333333,-6.142509
PA69,56.3795025,-6.07766325
PA7,55.9095205503356,-4.50066697315436
PA71,56.48005,-5.9812545
PA73,56.4960463333333,-6.184038
PA75,56.6122138367347,-6.12209546938775
PA78,56.6253374,-6.5460214
PE1,52.5879164366427,-0.240771728006458
PE10,52.7758299585405,-0.376960082918739
PE13,52.6697588914286,0.137244101904762
PE2,52.5607680327154,-0.26440327044711
PE21,52.9746239364486,-0.0233990859813084
PE22,53.0493840853019,0.0435494002624672
PE25,53.1534704992846,0.334545505007153
PE26,52.4537048705883,-0.115923738235294
PE3,52.5860937713364,-0.27601609178744
PE30,52.7598257297763,0.416271270223752
PE31,52.878350212485,0.567172779111645
PE32,52.7291671727941,0.630181527573529
PE33,52.6491280389105,0.465053013618677
PE36,52.9399560744336,0.508522802588997
PE37,52.641269495702,0.698524461318052
PE4,52.6123439854167,-0.26561398125
PE5,52.5757102745098,-0.350095235294118
PE7,52.5378426829026,-0.205381247514911
PH1,56.4215596952224,-3.47765414085667
PH10,56.6081827123894,-3.36087675221239
PH12,56.5757731477273,-3.15480106818182
PH14,56.4529695820895,-3.18123041791045
PH15,56.6102296055556,-3.93855242777778
PH19,56.9263322857143,-4.25613171428571
PH2,56.3871513682946,-3.40450021617293
PH26,57.3298269774436,-3.60699506015038
PH3,56.302336976415,-3.70531315566038
PH32,57.1445296666667,-4.68361441666667
PH34,56.9184828695652,-4.9325147826087
PH39,56.912235,-5.8419095
PH4,56.2608243793104,-3.78398
PH41,57.0042629,-5.83029145
PH43,57.015382,-6.281465
PH5,56.3282930465116,-3.82982434883721
PH7,56.3730148579387,-3.82808918662953
PL1,50.3704727363422,-4.15218032541567
PL11,50.3730457668712,-4.25382600920246
PL12,50.419317994543,-4.24943626057299
PL16,50.6460830952381,-4.26620927619048
PL2,50.3896290236593,-4.16369358044164
PL20,50.4999749918864,-4.10067985192698
PL23,50.3374468037975,-4.63586848734177
PL24,50.3556422948718,-4.711318
PL25,50.3413380762829,-4.77957763800277
PL27,50.5234807562277,-4.87235246797153
PL29,50.5862546964286,-4.83015276785714
PL3,50.3876126073969,-4.12671965291607
PL31,50.4691286955446,-4.72200500990099
PL33,50.6218451710526,-4.73177102631579
PL4,50.375255447619,-4.12746836428571
